scenario_id,session_id,mode,deal_count,max_days,policy,status,turns,actions_submitted,buy_count,hold_count,sell_count,forecast_winner,brier_winner,ml_brier,market_brier,fng_brier,ml_abs_error,market_abs_error,fng_abs_error,fng_pnl,agent_pnl
scenario_0111,game_addd7bfb60b7a0d3,silent,1,5,high_conviction,settled,5,5,0,0,5,fng,fng,0.249448304704,0.15029161466498314,0.10036351598397143,0.499448,0.3876746247370121,0.31680201385719037,279.8072015544676,-175
scenario_0112,game_dc81b2392bc7994b,team,3,5,high_conviction,settled,5,15,7,0,8,market,market,0.217930144448,0.20446495106049223,0.2215691175157354,0.46596,0.43925450157246076,0.4252297388752675,650.2208917605458,-603.4673011944324
scenario_0113,game_4ad2f2e063482672,focus,3,5,high_conviction,settled,5,15,7,0,8,fng,fng,0.217930144448,0.14682556815849887,0.0943800426948589,0.46596,0.38170635170919515,0.3052871935090668,604.1029404035726,-375.6341497793528
scenario_0114,game_a950c67d6be9262d,silent,3,5,high_conviction,settled,5,15,5,0,10,fng,fng,0.217930144448,0.13158412071857403,0.08108196666301548,0.46596,0.3615458929723802,0.28329493809378664,884.1638404691366,-605
scenario_0115,game_b2fbe2ce75a7a28e,team,5,5,high_conviction,settled,5,25,13,0,12,fng,fng,0.238473302441,0.18425424685893396,0.17248038482014613,0.48713619999999996,0.42048995817144397,0.3808104554920682,767.139583887365,-477.44731943260376
scenario_0116,game_53c42ced54c9452b,focus,5,5,high_conviction,settled,5,25,7,0,18,market,market,0.238473302441,0.23769201513153787,0.24003022457572226,0.48713619999999996,0.4736417663979065,0.45401635897676745,-295.8970595964274,301.9659745710487
scenario_0117,game_a738a17ca6ed3d4e,silent,5,5,high_conviction,settled,5,25,5,0,20,ml,ml,0.238473302441,0.24092329579468075,0.2511474713934865,0.48713619999999996,0.471459885805083,0.45457010836509715,-15.83615953086337,3.9859840993176476
scenario_0118,game_6d2c6ba28ba84843,team,10,5,high_conviction,settled,5,50,20,0,30,ml,ml,0.23792683460359995,0.25618384451018705,0.27993697080993546,0.486492,0.4920985175144657,0.4915052220410889,-230.86657623462088,41.95696346146178
scenario_0119,game_94dc96b194e4bd10,focus,10,5,high_conviction,settled,5,50,10,0,40,ml,ml,0.23792683460359995,0.23909230080607213,0.25290305106673305,0.486492,0.472598606217771,0.45934034902790744,43.28978561061376,-54.50157105843573
scenario_0120,game_6bc4ed5339f2b575,silent,10,5,high_conviction,settled,5,50,10,0,40,ml,ml,0.23792683460359995,0.24146671318351887,0.2559161419666227,0.486492,0.46921333740809984,0.45185410071095256,-147.43627841171474,110.49601115943005
scenario_0121,game_77a60e1a48b06b80,team,1,15,high_conviction,settled,15,15,6,0,9,fng,fng,0.249448304704,0.14814899189839117,0.1024237128079969,0.499448,0.3849012755219073,0.32003704911774966,68.25971056950948,38.89736179237843
scenario_0122,game_77bfd0779db73d31,focus,1,15,high_conviction,settled,15,15,2,0,13,fng,fng,0.249448304704,0.15177075564044334,0.10608376909637476,0.499448,0.38957766316928816,0.3257050338824605,618.8227332256247,-515.6341497793528
scenario_0123,game_7563301816f121d6,silent,1,15,high_conviction,settled,15,15,0,0,15,fng,fng,0.249448304704,0.1322366452369407,0.08659588418211923,0.499448,0.3636435689475901,0.2942717862489016,884.8246183731135,-760
scenario_0124,game_ba24a5f84c8f4be7,team,3,15,high_conviction,settled,15,45,30,0,15,fng,fng,0.217930144448,0.22998888578168705,0.203552042066115,0.46596,0.4791505594751852,0.41217216562404985,466.45234147203155,-504.40595125210166
scenario_0125,game_861923f69c12962b,focus,3,15,high_conviction,settled,15,45,23,0,22,ml,ml,0.217930144448,0.2390631137264153,0.33190585658393423,0.46596,0.48684445276661276,0.5340843972110573,1514.7284519099376,-1580.6341497793528
scenario_0126,game_acf772b36eb4f3af,silent,3,15,high_conviction,settled,15,45,15,0,30,fng,fng,0.217930144448,0.21430810287776633,0.08164513520802102,0.46596,0.4621611062876254,0.2835810300241082,1721.30216566924,-1710
scenario_0127,game_595ae9d6d33531df,team,5,15,high_conviction,settled,15,75,38,0,37,ml,ml,0.238473302441,0.24511055348938018,0.3177547360280996,0.48713619999999996,0.4941225717442183,0.5285780626680303,636.7713295953763,-671.4455334119248
scenario_0128,game_cbfcd5be617310e6,focus,5,15,high_conviction,settled,15,75,23,0,52,ml,ml,0.238473302441,0.23906636849395255,0.24294172632455574,0.48713619999999996,0.4877819200293164,0.45426720028536094,-220.48069114407554,217.388666700881
scenario_0129,game_e43e95d92a29a2e1,silent,5,15,high_conviction,settled,15,75,25,0,50,market,market,0.238473302441,0.226491849832962,0.23655697551953758,0.48713619999999996,0.4742508239516777,0.44387458776914573,-59.12361931446139,122.09200182440327
scenario_0130,game_60bfef4cebbd254f,team,10,15,high_conviction,settled,15,150,65,0,85,ml,ml,0.23792683460359995,0.2438292788206861,0.28565326111059963,0.486492,0.4922555876425272,0.4966214210820009,-51.62832560708921,-10.116041256105746
scenario_0131,game_152cd6d8f5d1d9f2,focus,10,15,high_conviction,settled,15,150,45,0,105,ml,ml,0.23792683460359995,0.24395803256087117,0.2531339668276548,0.486492,0.492328815942192,0.46379026445691185,44.2417710591144,-107.54852812128775
scenario_0132,game_97bf913ab84eddf4,silent,10,15,high_conviction,settled,15,150,30,0,120,ml,ml,0.23792683460359995,0.23996972747915796,0.2477842813675731,0.486492,0.48856651408170526,0.46112705740249915,-169.0223749661527,147.27769567418363
scenario_0133,game_9a289796f4ea59a8,team,1,30,high_conviction,settled,30,30,12,0,18,ml,ml,0.249448304704,0.26152598208865574,0.45077273752816444,0.499448,0.5113961107484645,0.6713961107484645,-131.6659881079613,119.1031153100812
scenario_0134,game_a2bb76b871cbd659,focus,1,30,high_conviction,settled,30,30,2,0,28,fng,fng,0.249448304704,0.24954469023728493,0.11522494470399998,0.499448,0.49954448274131197,0.33944799999999997,1014.2464450397529,-1014.3466861305933
scenario_0135,game_eecd83d54a91394d,silent,1,30,high_conviction,settled,30,30,0,0,30,fng,fng,0.249448304704,0.24234772389648324,0.11041548298371043,0.499448,0.49228825285241495,0.3322882528524149,1247.385232455763,-1240
scenario_0136,game_e109da7274b59334,team,3,30,high_conviction,settled,30,90,60,0,30,fng,fng,0.217930144448,0.21800615267269233,0.2039947560494306,0.46596,0.4650721119206149,0.41137544525394815,466.45234147203155,-466.18357550256405
scenario_0137,game_e6304d2e6101205d,focus,3,30,high_conviction,settled,30,90,52,0,38,ml,ml,0.217930144448,0.2404326880187304,0.3341462996897258,0.46596,0.48814594618478896,0.5411159461847889,1515.6365251017542,-1585.8287601727807
scenario_0138,game_cf1c03fb334905ae,silent,3,30,high_conviction,settled,30,90,30,0,60,fng,fng,0.217930144448,0.2286812801704283,0.09377144496040575,0.46596,0.47734305086045364,0.3044930301524919,1721.30216566924,-1755
scenario_0139,game_1c14b7b1448506de,team,5,30,high_conviction,settled,30,150,72,0,78,market,market,0.238473302441,0.2250669888250001,0.23092857048338108,0.48713619999999996,0.47355210918339424,0.43975417111885023,636.7713295953763,-566.9866807110793
scenario_0140,game_36de1fb8b7d1647e,focus,5,30,high_conviction,settled,30,150,74,0,76,fng,fng,0.238473302441,0.23452208157675822,0.17302154977920148,0.48713619999999996,0.48298335440157325,0.3831897281324791,-220.48069114407554,241.0661483253807
scenario_0141,game_bc25e476df8b30ae,silent,5,30,high_conviction,settled,30,150,70,0,80,market,market,0.238473302441,0.23511637898979004,0.24030922553548564,0.48713619999999996,0.4833541078004508,0.4510079049512522,-59.12361931446139,77.09200182440327
scenario_0142,game_db81a94d061946b1,team,10,30,high_conviction,settled,30,300,146,0,154,ml,ml,0.23792683460359995,0.24671690674294178,0.3116038564454496,0.486492,0.495449228833301,0.5240721488439568,-51.62832560708921,-40.2468256200882
scenario_0143,game_2e66aacaa74cfa8e,focus,10,30,high_conviction,settled,30,300,133,0,167,ml,ml,0.23792683460359995,0.24432053628121836,0.28116728478218717,0.486492,0.4923088620878325,0.4919418875561288,44.2417710591144,-110.77179430686556
scenario_0144,game_5f9c27f52b0cbde8,silent,10,30,high_conviction,settled,30,300,60,0,240,ml,ml,0.23792683460359995,0.23996972747915796,0.24417274532820246,0.486492,0.48856651408170526,0.4552335990691658,-169.0223749661527,147.27769567418363
scenario_0145,game_3e8679bbcc873fb9,team,1,5,contrarian,settled,5,5,2,1,2,fng,fng,0.249448304704,0.20687847957745722,0.183590950064233,0.499448,0.45483896004790225,0.42847514521175323,-5.456858143725185,49.84912694732884
scenario_0146,game_2dc3d28b001dcbb7,focus,1,5,contrarian,settled,5,5,2,1,2,fng,fng,0.249448304704,0.20687847957745722,0.183590950064233,0.499448,0.45483896004790225,0.42847514521175323,-5.456858143725185,49.84912694732884
scenario_0147,game_c800b2328eb52f95,silent,1,5,contrarian,settled,5,5,1,2,2,fng,fng,0.249448304704,0.20675878916144602,0.18368407491568303,0.499448,0.45470736651328403,0.42858380150874,44.51777370254604,0
scenario_0148,game_d3fe1c1084eb07e9,team,3,5,contrarian,settled,5,15,3,8,4,fng,fng,0.217930144448,0.2055523684294441,0.1682220275351101,0.46596,0.4528629103475454,0.4099357873703274,4.288024969446269,34.50633470059074
scenario_0149,game_fef64e9f3b60e822,focus,3,5,contrarian,settled,5,15,3,8,4,fng,fng,0.217930144448,0.2055523684294441,0.1682220275351101,0.46596,0.4528629103475454,0.4099357873703274,4.288024969446269,34.50633470059074
scenario_0150,game_40ff1434ceec26e1,silent,3,5,contrarian,settled,5,15,2,9,4,fng,fng,0.217930144448,0.20006297425330533,0.16071855734117224,0.46596,0.44711072539208224,0.4002463406794868,60.343109620725954,-4.409918366100101
scenario_0151,game_24fc8208ed82e270,team,5,5,contrarian,settled,5,25,4,14,7,fng,fng,0.238473302441,0.22671195282740975,0.21956660805068626,0.48713619999999996,0.4750473973388026,0.46279132525869054,-94.37200616030168,155.7253025926002
scenario_0152,game_d6edaead2875cc15,focus,5,5,contrarian,settled,5,25,4,14,7,fng,fng,0.238473302441,0.22671195282740975,0.21956660805068626,0.48713619999999996,0.4750473973388026,0.46279132525869054,-94.37200616030168,155.7253025926002
scenario_0153,game_508e709394290dff,silent,5,5,contrarian,settled,5,25,3,16,6,fng,fng,0.238473302441,0.225941051915116,0.21473082219791118,0.48713619999999996,0.47403334095545374,0.45663637014000535,-13.081492717537913,78.43588886997168
scenario_0154,game_6afca484c73cbdaa,team,10,5,contrarian,settled,5,50,3,37,10,fng,fng,0.23792683460359995,0.23788576169495293,0.22154158543764418,0.486492,0.48567362159566335,0.46546857459638424,63.32590747610993,-62.545912487785245
scenario_0155,game_5495ac68eca743e1,focus,10,5,contrarian,settled,5,50,6,38,6,fng,fng,0.23792683460359995,0.23239871903249448,0.222740588135371,0.486492,0.4804923789330422,0.46894359490770937,23.767217928298123,34.287704294210926
scenario_0156,game_ace8b695d547cd7b,silent,10,5,contrarian,settled,5,50,5,36,9,fng,fng,0.23792683460359995,0.2329404495132401,0.2203118963430899,0.486492,0.48096706677299805,0.46623203273248703,57.22054848674816,-4.871176304404798
scenario_0157,game_2784f9293595fb0a,team,1,15,contrarian,settled,15,15,5,8,2,market,market,0.249448304704,0.20991217916044283,0.2746159821569409,0.499448,0.45816173908396457,0.5240381495243842,-105.45685814372519,146.67000718020972
scenario_0158,game_c6360bf49fbb34f1,focus,1,15,contrarian,settled,15,15,6,6,3,fng,fng,0.249448304704,0.23456870582121403,0.20438141193107406,0.499448,0.4843229354689018,0.4520856245569793,-80.829234585417,96.30923738702222
scenario_0159,game_d6beac90aba9d509,silent,1,15,contrarian,settled,15,15,4,7,4,fng,fng,0.249448304704,0.23198357043269344,0.206290041703881,0.499448,0.4816467278334749,0.4541916354402412,18.171666729722347,0
scenario_0160,game_c7c94c2fbae5c316,team,3,15,contrarian,settled,15,45,6,28,11,market,market,0.217930144448,0.21323170095013144,0.22380875430239142,0.46596,0.4616758851937533,0.4714287701676991,93.11444474747077,-78.67278506652838
scenario_0161,game_a878f9a3822d33c5,focus,3,15,contrarian,settled,15,45,7,27,11,fng,fng,0.217930144448,0.21464521382619342,0.19956488591505595,0.46596,0.4630540255263071,0.44647050120772874,94.09185265440101,-84.03355485971588
scenario_0162,game_97d7c5a97d1ca284,silent,3,15,contrarian,settled,15,45,6,27,12,fng,fng,0.217930144448,0.2102681717122834,0.1987133207176824,0.46596,0.4581864676100334,0.44548759226650647,143.27638641711928,-119.4099183661001
scenario_0163,game_04c10658c3235291,team,5,15,contrarian,settled,15,75,8,45,22,market,market,0.238473302441,0.23266928392522251,0.24648584402860935,0.48713619999999996,0.48167815576941847,0.4940463249032093,-253.30342084585027,283.285891724845
scenario_0164,game_6ecb8a3a1066cb9f,focus,5,15,contrarian,settled,15,75,9,47,19,market,market,0.238473302441,0.2329795655202865,0.2344519874085559,0.48713619999999996,0.48197091717359675,0.48209033546088415,-101.8227973818739,130.21827916470102
scenario_0165,game_89d8d5291fa87da9,silent,5,15,contrarian,settled,15,75,8,51,16,fng,fng,0.238473302441,0.2287045583433624,0.22335306079209802,0.48713619999999996,0.4774295674399257,0.4712352405702044,46.25122826828374,4.529630498109327
scenario_0166,game_43d7873d6d4e702b,team,10,15,contrarian,settled,15,150,17,92,41,fng,fng,0.23792683460359995,0.238937670043536,0.21906122191222105,0.486492,0.4868773144743139,0.4627049882009355,349.3815816964343,-359.6762709415816
scenario_0167,game_88467d7a56afc7de,focus,10,15,contrarian,settled,15,150,19,105,26,fng,fng,0.23792683460359995,0.23154291667841337,0.22452634709422856,0.486492,0.47953171703169345,0.4701554796583065,207.94209877108187,-140.78906528414336
scenario_0168,game_cce1a9fe37f0aa41,silent,10,15,contrarian,settled,15,150,17,107,26,market,market,0.23792683460359995,0.2282392603836561,0.23059560550388455,0.486492,0.4761394581103751,0.4758551976111832,100.78928763387012,0.898050671130477
scenario_0169,game_1ab361ed8db32cbf,team,1,30,contrarian,settled,30,30,11,15,4,fng,fng,0.249448304704,0.23671903019253493,0.21266731232052577,0.499448,0.48653779934608876,0.46115866284883533,-183.81615766188588,197.05791917496754
scenario_0170,game_80798adb5c51fcc0,focus,1,30,contrarian,settled,30,30,9,15,6,market,market,0.249448304704,0.23993154016528218,0.3240894935260219,0.499448,0.4898280720470012,0.5692885854520727,-83.57569670565681,93.4745690992986
scenario_0171,game_2508b1834332544e,silent,1,30,contrarian,settled,30,30,8,15,7,fng,fng,0.249448304704,0.23587649130109967,0.21329677865891059,0.499448,0.4856711761069414,0.4618406420605603,14.118679454395533,0
scenario_0172,game_46fe381a184d8ae2,team,3,30,contrarian,settled,30,90,18,47,25,fng,fng,0.217930144448,0.2116293530390604,0.18371675182027644,0.46596,0.4594866958007248,0.4276199960933029,387.95512004221564,-368.28487307177056
scenario_0173,game_f4ef16b1e3fca08d,focus,3,30,contrarian,settled,30,90,16,48,26,market,market,0.217930144448,0.21269455921505664,0.22086163730361374,0.46596,0.46057733601621603,0.4636681176073469,438.21326008965116,-421.8682231474395
scenario_0174,game_7ccb9adfb6034ae5,silent,3,30,contrarian,settled,30,90,12,55,23,market,market,0.217930144448,0.2161764770610178,0.22031537648320132,0.46596,0.4644909250095572,0.46858514886849817,397.0068678945154,-391.6512423830136
scenario_0175,game_b59d3909945b1b8a,team,5,30,contrarian,settled,30,150,22,79,49,market,market,0.238473302441,0.23243558465157604,0.23638066941770536,0.48713619999999996,0.48106161776309114,0.48119981387665495,-406.34281740094593,437.76346218241997
scenario_0176,game_e5e6c1324c78ea46,focus,5,30,contrarian,settled,30,150,21,86,43,market,market,0.238473302441,0.2340799789556831,0.2578301356456604,0.48713619999999996,0.48268041133654516,0.5020855479879083,-49.47510594574851,72.33341926186768
scenario_0177,game_2f9fafebf6eb33c5,silent,5,30,contrarian,settled,30,150,14,98,38,market,market,0.238473302441,0.2327312564791176,0.25122874755856495,0.48713619999999996,0.4816817517970103,0.4993534036700228,-75.01829025432016,104.78174451656741
scenario_0178,game_70308b83af07dbd7,team,10,30,contrarian,settled,30,300,31,185,84,market,market,0.23792683460359995,0.23201524481800692,0.2359203825932275,0.486492,0.4797962231448073,0.48051606388455054,568.8527478630476,-506.6348779597047
scenario_0179,game_63ce6075fc6b4ef3,focus,10,30,contrarian,settled,30,300,38,203,59,market,market,0.23792683460359995,0.23243111615141424,0.2410156099824971,0.486492,0.48012220366129144,0.48590338478459116,463.66090440810694,-405.65556958287743
scenario_0180,game_39d71e238d93d8fa,silent,10,30,contrarian,settled,30,300,37,198,65,fng,fng,0.23792683460359995,0.23104520389369623,0.22160959784845366,0.486492,0.4789675557486849,0.4672125740934413,100.47929127949828,-28.30489952748394
scenario_0181,game_cb27777485bf2dd8,team,1,5,optimistic,settled,5,5,5,0,0,ml,ml,0.249448304704,0.4948098842162415,0.9603999999999999,0.499448,0.7034272415937852,0.98,-1050,777.8221666735317
scenario_0182,game_972dd4b70e87ef05,focus,1,5,optimistic,settled,5,5,5,0,0,ml,ml,0.249448304704,0.5521622567460822,0.9603999999999999,0.499448,0.7430762119366238,0.98,-900,553.1953636019989
scenario_0183,game_185a9f472e0424f0,silent,1,5,optimistic,settled,5,5,5,0,0,ml,ml,0.249448304704,0.6031519164143324,0.9603999999999999,0.499448,0.776628557557815,0.98,-1050,630.4247698794279
scenario_0184,game_0117900bc81d6bda,team,3,5,optimistic,settled,5,15,15,0,0,ml,ml,0.217930144448,0.301341509708185,0.6404,0.46596,0.5311307255139516,0.66,-1223.9834188212953,960.8178405836952
scenario_0185,game_7f86811111a82963,focus,3,5,optimistic,settled,5,15,15,0,0,ml,ml,0.217930144448,0.35392783301317937,0.6404,0.46596,0.554384494421638,0.66,-1225.8742329858578,780.9144656533135
scenario_0186,game_d572d95def6b252e,silent,3,5,optimistic,settled,5,15,15,0,0,ml,ml,0.217930144448,0.36883266345317606,0.6404,0.46596,0.5665016160207083,0.66,-1331.3021572958278,829.0073642567313
scenario_0187,game_72ed2a0fc1e0cd2d,team,5,5,optimistic,settled,5,25,25,0,0,market,market,0.238473302441,0.23216129659162812,0.38439999999999996,0.48713619999999996,0.48083372036844685,0.404,16.307529087043804,16.49999286981256
scenario_0188,game_ea71a3326a3ea45d,focus,5,5,optimistic,settled,5,25,25,0,0,market,market,0.238473302441,0.23297446851830123,0.38439999999999996,0.48713619999999996,0.47517899019093746,0.404,-14.511256603327638,45.02106687456944
scenario_0189,game_c745b1c091cd194a,silent,5,5,optimistic,settled,5,25,25,0,0,market,market,0.238473302441,0.23842377450160906,0.38439999999999996,0.48713619999999996,0.4705250029796149,0.404,-314.5502008196672,315.78546155091317
scenario_0190,game_bb7a85728cb5d51d,team,10,5,optimistic,settled,5,50,50,0,0,ml,ml,0.23792683460359995,0.24081707122705484,0.5763999999999999,0.486492,0.4894295085018114,0.5960000000000001,-1907.347924421265,1876.7945616983707
scenario_0191,game_61a4dd6ef8803de8,focus,10,5,optimistic,settled,5,50,50,0,0,ml,ml,0.23792683460359995,0.2541079602136463,0.5763999999999999,0.486492,0.5016863456801991,0.5960000000000001,-2133.139555999469,1963.9037082725463
scenario_0192,game_512682fcb1856c8c,silent,10,5,optimistic,settled,5,50,50,0,0,ml,ml,0.23792683460359995,0.26867296646204936,0.5763999999999999,0.486492,0.5097114264445716,0.5960000000000001,-2138.081514378973,1816.7021058209866
scenario_0193,game_5573e77d26a033dd,team,1,15,optimistic,settled,15,15,15,0,0,ml,ml,0.249448304704,0.24989946649397607,0.9603999999999999,0.499448,0.49989945638495753,0.98,-1820,1819.530791470852
scenario_0194,game_976557f10c46ae28,focus,1,15,optimistic,settled,15,15,15,0,0,market,market,0.249448304704,0.2288491061701096,0.9603999999999999,0.499448,0.47838175777312997,0.98,-1820,1841.4367369179945
scenario_0195,game_5c3cac1e1de3e127,silent,1,15,optimistic,settled,15,15,15,0,0,ml,ml,0.249448304704,0.2713058637540095,0.9603999999999999,0.499448,0.5208702945590289,0.98,-1820,1797.255124611338
scenario_0196,game_c98bfc74f37c2c94,team,3,15,optimistic,settled,15,45,45,0,0,ml,ml,0.217930144448,0.2210134474612757,0.6404,0.46596,0.46845960111679075,0.66,-1223.9834188212953,1214.6954490083135
scenario_0197,game_f9a23462cfff675c,focus,3,15,optimistic,settled,15,45,45,0,0,ml,ml,0.217930144448,0.2430638621761568,0.6404,0.46596,0.491766171653941,0.66,-1225.8742329858578,1147.2047071229917
scenario_0198,game_2023406c5f3bc0e2,silent,3,15,optimistic,settled,15,45,45,0,0,ml,ml,0.217930144448,0.23091161858840814,0.6404,0.46596,0.47960998686014317,0.66,-1331.3021572958278,1290.6307860949346
scenario_0199,game_053f693eb2322cc0,team,5,15,optimistic,settled,15,75,75,0,0,market,market,0.238473302441,0.23049540335692945,0.38439999999999996,0.48713619999999996,0.47956740319159774,0.404,16.307529087043804,25.026550924294497
scenario_0200,game_8cccb137dbd6b8e1,focus,5,15,optimistic,settled,15,75,75,0,0,market,market,0.238473302441,0.23571339537769836,0.38439999999999996,0.48713619999999996,0.4842226327256773,0.404,-14.511256603327638,28.972941107886072
scenario_0201,game_8ce05cb4af8b970e,silent,5,15,optimistic,settled,15,75,75,0,0,market,market,0.238473302441,0.22284730487455504,0.38439999999999996,0.48713619999999996,0.4703151894542642,0.404,-314.5502008196672,396.75406142748216
scenario_0202,game_2c52563274120b75,team,10,15,optimistic,settled,15,150,150,0,0,ml,ml,0.23792683460359995,0.2470149355455696,0.5763999999999999,0.486492,0.4953988787546539,0.5960000000000001,-1907.347924421265,1812.2589250609235
scenario_0203,game_91c8dfa8c8b22809,focus,10,15,optimistic,settled,15,150,150,0,0,ml,ml,0.23792683460359995,0.24129987119201207,0.5763999999999999,0.486492,0.48955308832604416,0.5960000000000001,-2133.139555999469,2097.3098401260904
scenario_0204,game_7b88e25975027935,silent,10,15,optimistic,settled,15,150,150,0,0,ml,ml,0.23792683460359995,0.2430640449939922,0.5763999999999999,0.486492,0.4911668465757849,0.5960000000000001,-2138.081514378973,2084.16147603597
scenario_0205,game_7f029ca57c008db8,team,1,30,optimistic,settled,30,30,30,0,0,ml,ml,0.249448304704,0.25228010020165376,0.9603999999999999,0.499448,0.50227492491827,0.98,-1820,1817.054916029465
scenario_0206,game_ed26db8348f8d510,focus,1,30,optimistic,settled,30,30,30,0,0,market,market,0.249448304704,0.24730849744384886,0.9603999999999999,0.499448,0.49730121399796406,0.98,-1820,1822.2254264311323
scenario_0207,game_cef5a06c54f8d922,silent,1,30,optimistic,settled,30,30,30,0,0,market,market,0.249448304704,0.2281880135324955,0.9603999999999999,0.499448,0.4776902903895949,0.98,-1820,1842.1256026344963
scenario_0208,game_9d327f68162f0c89,team,3,30,optimistic,settled,30,90,90,0,0,ml,ml,0.217930144448,0.22542145751407464,0.6404,0.46596,0.47325410991046857,0.66,-1223.9834188212953,1200.7830859546539
scenario_0209,game_544b23a49c78ecef,focus,3,30,optimistic,settled,30,90,90,0,0,ml,ml,0.217930144448,0.2419744633084887,0.6404,0.46596,0.49068688427096924,0.66,-1225.8742329858578,1150.6030586776888
scenario_0210,game_8e0f56fa23e9a36f,silent,3,30,optimistic,settled,30,90,90,0,0,ml,ml,0.217930144448,0.23091161858840814,0.6404,0.46596,0.47960998686014317,0.66,-1331.3021572958278,1290.6307860949346
scenario_0211,game_84a1c3cb8f9088a2,team,5,30,optimistic,settled,30,150,150,0,0,ml,ml,0.238473302441,0.2385638062309078,0.38439999999999996,0.48713619999999996,0.48778658380852474,0.404,16.307529087043804,-16.966073860203323
scenario_0212,game_659a6f7fd99f5032,focus,5,30,optimistic,settled,30,150,150,0,0,market,market,0.238473302441,0.23396584683745977,0.38439999999999996,0.48713619999999996,0.4825311687463255,0.404,-14.511256603327638,38.07244859380262
scenario_0213,game_4d9ae9252951ec79,silent,5,30,optimistic,settled,30,150,150,0,0,market,market,0.238473302441,0.2249574040074746,0.38439999999999996,0.48713619999999996,0.47293671000876253,0.404,-314.5502008196672,385.3469694861633
scenario_0214,game_af3fe8f9795ebd01,team,10,30,optimistic,settled,30,300,300,0,0,ml,ml,0.23792683460359995,0.24053227947502503,0.5763999999999999,0.486492,0.48918902747378895,0.5960000000000001,-1907.347924421265,1879.689847716354
scenario_0215,game_1f13f5994b2526be,focus,10,30,optimistic,settled,30,300,300,0,0,ml,ml,0.23792683460359995,0.24334617576376152,0.5763999999999999,0.486492,0.4919814193079941,0.5960000000000001,-2133.139555999469,2076.388891067618
scenario_0216,game_76c4010357843474,silent,10,30,optimistic,settled,30,300,300,0,0,ml,ml,0.23792683460359995,0.2430640449939922,0.5763999999999999,0.486492,0.4911668465757849,0.5960000000000001,-2138.081514378973,2084.16147603597
scenario_0217,game_9f025a02ae03e45c,team,1,5,pessimistic,settled,5,5,0,0,5,fng,fng,0.249448304704,0.08836528901723974,0.0004,0.499448,0.2972629963807129,0.02,578.7383876500826,-402.3173498576216
scenario_0218,game_099c5744dcf34bbf,focus,1,5,pessimistic,settled,5,5,0,0,5,fng,fng,0.249448304704,0.06004144459436649,0.0004,0.499448,0.24503355809840924,0.02,528.7001416983003,-315
scenario_0219,game_c3990be772e2003c,silent,1,5,pessimistic,settled,5,5,0,0,5,fng,fng,0.249448304704,0.05033624793530393,0.0004,0.499448,0.22435741114414726,0.02,462.74977847506307,-235
scenario_0220,game_1334642d31f13c4e,team,3,5,pessimistic,settled,5,15,0,0,15,market,market,0.217930144448,0.21191769575850591,0.32039999999999996,0.46596,0.4260242557066623,0.34,263.98821949920966,-238.9118163414696
scenario_0221,game_4729005d5a5e1c14,focus,3,5,pessimistic,settled,5,15,0,0,15,ml,ml,0.217930144448,0.22408223754431392,0.32039999999999996,0.46596,0.41634217237237664,0.34,152.52687297080593,-171.10642938053388
scenario_0222,game_a19d4bdc9cb00892,silent,3,5,pessimistic,settled,5,15,0,0,15,ml,ml,0.217930144448,0.2251835675017203,0.32039999999999996,0.46596,0.40640723278002877,0.34,50.493185112749416,-72.68662513587515
scenario_0223,game_d3d46f82107f7537,team,5,5,pessimistic,settled,5,25,0,0,25,ml,ml,0.238473302441,0.2435130310013756,0.5763999999999999,0.48713619999999996,0.4926296362262774,0.596,-1273.8551473257758,1247.327117942159
scenario_0224,game_b96e08c82dcd2d73,focus,5,5,pessimistic,settled,5,25,0,0,25,ml,ml,0.238473302441,0.2716437940160358,0.5763999999999999,0.48713619999999996,0.5116423993283259,0.596,-1325.9500205072072,1152.3586495827658
scenario_0225,game_4ed0c6dbd59e1eef,silent,5,5,pessimistic,settled,5,25,0,0,25,ml,ml,0.238473302441,0.296285704310008,0.5763999999999999,0.48713619999999996,0.5258196558426093,0.596,-1400.7437045925144,1091.6681720225006
scenario_0226,game_95b7506a2c1f955e,team,10,5,pessimistic,settled,5,50,0,0,50,market,market,0.23792683460359995,0.23135393844816524,0.3809853604351943,0.486492,0.47928567863517546,0.4022420700292727,199.8038890564203,-130.82247749332964
scenario_0227,game_2d244fe70afe88ca,focus,10,5,pessimistic,settled,5,50,0,0,50,ml,ml,0.23792683460359995,0.2383785929985162,0.38025054776367473,0.486492,0.48396561000050164,0.40185955756400854,-184.21709281878975,179.20948554176903
scenario_0228,game_8692597bc53c77ee,silent,10,5,pessimistic,settled,5,50,0,0,50,market,market,0.23792683460359995,0.2313653857655272,0.38312903733372095,0.486492,0.4718669368755381,0.40334939,-303.57802297371563,374.66179048628874
scenario_0229,game_12772bf9d5720a28,team,1,15,pessimistic,settled,15,15,0,0,15,fng,fng,0.249448304704,0.24040868146439492,0.0004,0.499448,0.49031487991330114,0.02,1176.7197994897106,-1167.3173498576216
scenario_0230,game_643ee7accc531a3c,focus,1,15,pessimistic,settled,15,15,0,0,15,fng,fng,0.249448304704,0.2242049742401679,0.0004,0.499448,0.47350287669682417,0.02,981.2778766687916,-955
